שם  הרשות 1,סמל הרשות 2012,"סך כולל הכנסות של הרשות (אלפי ש""ח) 2012",סך כולל הכנסות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011,"סה""כ הכנסות של הרשות  מהתקציב הרגיל (אלפי ש""ח) 2012","סה""כ הכנסות של הרשות  מהתקציב הרגיל - אחוז שינוי ראלי 2012 לעומת 2011","הכנסות של הרשות מחינוך (אלפי ש""ח) 2012",הכנסות של הרשות מחינוך - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות מרווחה (אלפי ש""ח) 2012",הכנסות של הרשות מרווחה - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות ממפעל המים (אלפי ש""ח) 2012",הכנסות של הרשות ממפעל המים - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות עצמיות של הרשות (אלפי ש""ח) 2012","סה""כ הכנסות עצמיות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011","הכנסות של הרשות מארנונה (גבייה) (אלפי ש""ח) 2012",הכנסות של הרשות מארנונה (גבייה) - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות מארנונה למגורים (גבייה) (אלפי ש""ח) 2012",הכנסות של הרשות מארנונה למגורים (גבייה) - אחוז שינוי ראלי 2012 לעומת 2011,הכנסות של הרשות מארנונה למגורים  -יחס גבייה ב-% לכלל החיובים 2012,"הכנסות של הרשות מארנונה לא למגורים (גבייה) (אלפי ש""ח) 2012","הכנסות עצמיות של הרשות מחינוך (אלפי ש""ח) 2012",הכנסות עצמיות של הרשות מחינוך - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות עצמיות של הרשות מרווחה (אלפי ש""ח) 2012",הכנסות עצמיות של הרשות מרווחה - אחוז שינוי ראלי 2012 לעומת 2011,"הכנסות של הרשות ממשרד החינוך (אלפי ש""ח) 2012","הכנסות של הרשות ממשרד הרווחה (אלפי ש""ח) 2012","סה""כ השתתפות הממשלה בהכנסות  של הרשות (אלפי ש""ח) 2012","סה""כ השתתפות הממשלה בהכנסות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011 ","מענק כללי לאיזון (אלפי ש""ח) 2012",מענק כללי לאיזון - אחוז שינוי ראלי 2012 לעומת 2011 ,מענק מיועד 2012 (אלפי ₪),מענק מיוחד 2012 (אלפי ₪),"העברות והכנסות חד-פעמיות לכיסוי גירעון  מצטבר (אלפי ש""ח) 2012", העברות והכנסות חד-פעמיות לכיסוי גירעון  מצטבר - אחוז שינוי ראלי 2012 לעומת 2011 ,"מלוות לאיזון (אלפי ש""ח) 2012",מלוות לאיזון - אחוז שינוי ראלי 2012 לעומת 2011,"סה""כ הכנסות של הרשות מתקציב בלתי רגיל (אלפי ש""ח) 2012","סה""כ הכנסות של הרשות מתקציב בלתי רגיל - אחוז שינוי ראלי 2012 לעומת 2011"," הכנסות של הרשות מתקציב בלתי רגיל - השתתפות בעלים (אלפי ש""ח) 2012", הכנסות של הרשות מתקציב בלתי רגיל - השתתפות בעלים - אחוז שינוי ראלי 2012 לעומת 2011 ," הכנסות של הרשות  מתקציב בלתי רגיל - השתתפות משרדי ממשלה (אלפי ש""ח) 2012",הכנסות של הרשות מתקציב בלתי רגיל - השתתפות משרדי הממשלה - אחוז שינוי ראלי 2012 לעומת 2011," הכנסות של הרשות מתקציב בלתי רגיל - מלוות (אלפי ש""ח) 2012",הכנסות של הרשות מתקציב בלתי רגיל - מלוות (אחוז שינוי ראלי 2012 לעומת 2011),"סך כולל הוצאות של הרשות (אלפי ש""ח) 2012",סך כולל הוצאות של הרשות - אחוז שינוי ראלי 2012 לעומת 2011,"סה""כ הוצאות של הרשות בתקציב רגיל (אלפי ש""ח) 2012","סה""כ הוצאות של הרשות בתקציב רגיל - אחוז שינוי ראלי 2012 לעומת 2011","הוצאות של הרשות לחינוך (אלפי ש""ח) 2012",הוצאות של הרשות לחינוך - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לרווחה (אלפי ש""ח) 2012",הוצאות של הרשות לרווחה - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לרכישת מים (אלפי ש""ח) 2012",הוצאות של הרשות לרכישת מים - אחוז שינוי ראלי 2012 לעומת 2011 ,"סה""כ הוצאות של הרשות לעלות עבודה (אלפי ש""ח) 2012","סה""כ הוצאות של הרשות לעלות עבודה - אחוז שינוי ראלי 2012 לעומת 2011 "," הוצאות של הרשות לעלות עבודה לחינוך (אלפי ש""ח) 2012",הוצאות של הרשות לעלות עבודה לחינוך - אחוז שינוי ראלי 2012 לעומת 2011 ," הוצאות של הרשות לעלות עבודה לרווחה (אלפי ש""ח) 2012",הוצאות של הרשות לעלות עבודה לרווחה - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לפעולות (אלפי ש""ח) 2012",הוצאות של הרשות לפעולות - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות של הרשות לפירעון מלוות (אלפי ש""ח) 2012",הוצאות של הרשות לפירעון מלוות - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות מימון של הרשות (אלפי ש""ח) 2012",הוצאות מימון של הרשות - אחוז שינוי ראלי 2012 לעומת 2011 ,"העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר) של הרשות (אלפי ש""ח) 2012",העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר) של הרשות - אחוז שינוי ראלי 2012 לעומת 2011 ,"הוצאות כלליות, השתתפויות והעברות (אלפי ש""ח) 2012","הוצאות כלליות, השתתפויות והעברות - אחוז שינוי ראלי 2012 לעומת 2011","סה""כ הוצאות של הרשות בתקציב בלתי רגיל (אלפי ש""ח) 2012","סה""כ הוצאות של הרשות בתקציב בלתי רגיל - אחוז שינוי ראלי 2012 לעומת 2011 ","הוצאות של הרשות בתקציב בלתי רגיל לעבודות פיתוח (אלפי ש""ח) 2012",הוצאות של הרשות בתקציב בלתי רגיל לעבודות פיתוח - אחוז שינוי ראלי 2012 לעומת 2011 ," הוצאות של הרשות בתקציב בלתי רגיל להעברת מלוות (אלפי ש""ח) 2012", הוצאות של הרשות בתקציב בלתי רגיל להעברת מלוות - אחוז שינוי ראלי 2012 לעומת 2011 ," הוצאות של הרשות בתקציב בלתי רגיל - אחר (אלפי ש""ח) 2012",הוצאות של הרשות בתקציב בלתי רגיל - אחר - אחוז שינוי ראלי 2012 לעומת 2011 ,"עודף / גירעון בתקציב הרגיל - תקציבי (אלפי ש""ח) 2012","עודף / גירעון בתקציב הרגיל - שנתי (אלפי ש""ח) 2012","גירעון מצטבר בסוף שנה (אלפי ש""ח) 2012","חיוב ארנונה סך הכל (שטח באלפי מ""ר) 2011","חיוב ארנונה למגורים (שטח באלפי מ""ר) 2011","חיוב ארנונה לעסקים (שטח באלפי מ""ר) 2011","חיוב ארנונה לתעשייה ולמלאכה (שטח באלפי מ""ר) 2011","חיוב ארנונה לבנקים (שטח באלפי מ""ר) 2011","חיוב ארנונה לבתי מלון (שטח באלפי מ""ר) 2011","חיוב ארנונה למוסדות ולמבנים (שטח באלפי מ""ר) 2011","חיוב ארנונה לחניונים (שטח באלפי מ""ר) 2011","חיוב ארנונה לקרקע תפוסה (שטח באלפי מ""ר) 2011","חיוב ארנונה לקרקע חקלאית (שטח באלפי מ""ר) 2011","חיוב ארנונה ליתר סוגי נכס (שטח באלפי מ""ר) 2011","חיוב ארנונה סך הכל (באלפי ש""ח) 2011","חיוב ארנונה למגורים (באלפי ש""ח) 2011","חיוב ארנונה לעסקים (באלפי ש""ח) 2011","חיוב ארנונה לתעשייה ולמלאכה (באלפי ש""ח) 2011","חיוב ארנונה לבנקים (באלפי ש""ח) 2011","חיוב ארנונה לבתי מלון (באלפי ש""ח) 2011","חיוב ארנונה למוסדות ולמבנים (באלפי ש""ח) 2011","חיוב ארנונה לחניונים (באלפי ש""ח) 2011","חיוב ארנונה לקרקע תפוסה (באלפי ש""ח) 2011","חיוב ארנונה לקרקע חקלאית (באלפי ש""ח) 2011","חיוב ארנונה ליתר סוגי נכס (באלפי ש""ח) 2011","חיוב ארנונה סך הכל (שטח באלפי מ""ר) 2012","חיוב ארנונה למגורים (שטח באלפי מ""ר) 2012","חיוב ארנונה לעסקים (שטח באלפי מ""ר) 2012","חיוב ארנונה לתעשייה ולמלאכה (שטח באלפי מ""ר) 2012","חיוב ארנונה לבנקים (שטח באלפי מ""ר) 2012","חיוב ארנונה לבתי מלון (שטח באלפי מ""ר) 2012","חיוב ארנונה למוסדות ולמבנים (שטח באלפי מ""ר) 2012","חיוב ארנונה לחניונים (שטח באלפי מ""ר) 2012","חיוב ארנונה לקרקע תפוסה (שטח באלפי מ""ר) 2012","חיוב ארנונה לקרקע חקלאית (שטח באלפי מ""ר) 2012","חיוב ארנונה ליתר סוגי נכס (שטח באלפי מ""ר) 2012","חיוב ארנונה סך הכל (באלפי ש""ח) 2012","חיוב ארנונה למגורים (באלפי ש""ח) 2012","חיוב ארנונה לעסקים (באלפי ש""ח) 2012","חיוב ארנונה לתעשייה ולמלאכה (באלפי ש""ח) 2012","חיוב ארנונה לבנקים (באלפי ש""ח) 2012","חיוב ארנונה לבתי מלון (באלפי ש""ח) 2012","חיוב ארנונה למוסדות ולמבנים (באלפי ש""ח) 2012","חיוב ארנונה לחניונים (באלפי ש""ח) 2012","חיוב ארנונה לקרקע תפוסה (באלפי ש""ח) 2012","חיוב ארנונה לקרקע חקלאית (באלפי ש""ח) 2012","חיוב ארנונה ליתר סוגי נכס (באלפי ש""ח) 2012",,
נשר,2500,"174,786",2.7,"156,320",2.7,"28,014",9.8,"11,715",9.9,"10,864",-11.1,"119,109",-0.4,"66,700",-0.1,"21,060",-0.9,76," 	45,640 ","2,440",-34.5,679,6.7," 	25,376 "," 	11,036 ","37,211",14.3,-,-,6,41,-,-,-,-,"18,466",2.9,514,..,"2,847",-37.7,-,-,"176,604",1.9,"154,545",1.7,"47,257",9.9,"17,485",9.5,"10,720",-15.2,"49,002",8.8,"28,772",9.7,"3,083",9.2,"48,473",5.9,-,,"10,471",24,"3,914",-61.5,"42,685",0.3,"22,059",3.4,"19,238",47.2,-,-,"2,821",-65.9,1775,1775,"9,470","2,310.2",821.0,186.0,162.0,4.2,-,-,4.0,732.0,401.0,-,"75,675","26,385","20,050","16,919","3,070",-,-,117,9070,64,-,"2,254.9",821.0,184.0,150.0,4.9,-,-,4.0,690.0,401.0,-,"75,938","26,945","20,585","15,954","3,620",-,-,119,8650,65,-,,
נתיבות,0246,"236,590",1,"143,841",8.8,"43,184",4.1,"13,548",4.9,"1,621",-23.6,"52,664",11.6,"26,119",3.9,"13,010",8.1,43," 	13,109 ","2,093",-15.7,194,21.6," 	37,731 "," 	13,284 ","91,177",7.3,"31,340",-0.8,8,2102,4111,..,-,-,"92,749",-9.1,"36,424",-29.7,"44,317",32,"3,000",-26.2,"217,269",16.5,"150,013",8.6,"51,901",2.8,"18,622",6.2,-,-,"57,393",2,"27,333",-1.7,"3,847",7.1,"45,238",6.1,"7,387",-0.6,758,-7.8,"4,548",269.2,"34,689",16.2,"67,256",39.4,"59,229",37.7," 	3,000 ",-,"5,027",-4.2,"-6,172","-6,172","-18,694","5,358.2",634.3,87.3,96.1,1.7,-,-,-,176.8,"4,362.0",0.1,"31,562","19,009","5,539","5,296","1,276",-,-,-,297,140,5,"5,391.1",669.9,99.9,94.2,1.9,-,-,-,163.2,"4,362.0",0.1,"35,273","20,701","7,143","5,367","1,631",-,-,-,282,144,5,,
נתניה,7400,"1,351,865",0.1,"1,150,315",3.6,"253,934",7.4,"109,391",6.5,359,-17.9,"809,528",1.3,"534,754",2.9,"288,654",1.8,85," 	246,100 ","23,184",-22.4,"4,266",3.4," 	225,472 "," 	105,989 ","340,787",9.6,-,-,-,700,-,-,-,-,"201,550",-16.1,"5,411",116.1,"55,929",256.2,"50,000",-1.6,"1,489,613",9.1,"1,160,719",4.6,"375,267",8,"153,235",3,-,-,"431,941",4.1,"193,494",5.8,"28,922",10.1,"245,100",5.5,"68,723",-8.3,"3,858",-6.3,"9,777",45.8,"401,320",6.6,"328,894",28.6,"316,662",33.2,-,-,"12,232",-31.8,-10404,-10404,"-48,393","9,127.1","6,332.4",779.7,532.6,18.7,96.9,-,458.9,634.0,0.7,273.1,"569,989","328,756","109,060","59,644","21,426","7,583",-,"9,348","12,905",41,"21,226","9,699.1","6,503.4",806.2,530.9,18.4,112.0,-,541.2,660.8,0.7,525.5,"609,369","349,220","116,824","61,792","21,737","9,101",-,"11,307","14,038",41,"25,309",,
סח'נין,7500,"164,056",-2.3,"137,806",-0.1,"56,855",15.3,"13,393",23.6,487,-51.5,"44,502",-6,"19,726",-0.1,"13,720",-1.5,59," 	6,006 ",699,-16,613,..," 	56,156 "," 	12,780 ","93,304",2.9,"20,041",7.3,300,3309,-,,-,-,"26,250",-12.1,-,-,"16,855",43.2,"2,000",-81.3,"164,467",-3,"137,789",-0.1,"59,822",15.3,"16,834",18.6,-,-,"60,748",12.2,"39,496",15.1,"4,731",36.5,"25,689",-9.2,"9,050",8.7,"1,547",-42.8,520,-95,"40,235",18.1,"26,678",-15.5,"21,184",32.7,"2,000",-81.3,"3,494",-29.1,17,17,19,"1,078.0",841.1,160.9,28.3,1.0,-,-,-,46.7,-,0.0,"33,313","26,704","4,515","1,146",486,-,-,-,462,-,-,"1,128.0",878.8,168.3,28.4,1.0,-,-,-,47.0,4.5,0.0,"35,887","28,757","4,969","1,179",501,-,-,-,453,28,-,,
עכו,7600,"362,222",9.7,"318,824",19.7,"77,333",93.4,"34,985",7.1,"2,442",-46.9,"199,546",30.5,"106,629",7.8,"35,804",5.5,45," 	70,825 ","38,238",..,1122,17.6," 	38,262 "," 	33,863 ","119,278",7.1,"41,052",11.8,25,1299,-,,-,..,"43,398",-31.9,995,-46.8,"24,473",-22.9,-,..,"353,296",4.5,"313,943",16.9,"94,028",72.9,"47,062",5.8,-,-,"104,098",6.3,"26,406",9.4,"10,023",14.1,"93,420",36.3,"12,012",-7.3,"2,404",23.4,"6,498",16.6,"95,511",17,"39,353",-43.5,"35,029",-40.4,-,..,"4,324",16.7,"4,881","4,881","-34,902","3,637.5","1,249.9",180.8,347.1,3.8,10.1,110.6,-,828.3,99.8,807.1,"116,875","47,450","19,595","23,056","3,980",803,"9,324",-,"10,402",49,"2,216","5,822.7","1,257.1",230.0,332.1,3.8,10.1,108.7,-,835.2,"2,238.8",807.0,"125,146","49,198","24,979","21,835","4,279",828,"9,436",-,"12,235",72,"2,284",,
עפולה,7700,"356,893",1.1,"261,296",1.3,"52,340",-8.5,"29,370",10.2,"20,917",-10.7,"176,942",0.5,"108,106",2.9,"37,085",1.3,83," 	71,021 ","3,265",-20.4,572,-4.1," 	49,074 "," 	28,798 ","84,354",3.1,"5,637",228,18,598,-,-,-,-,"95,597",0.5,"35,843",22.7,"29,506",1.6,-,-,"369,924",9,"260,656",1.4,"73,515",-1,"41,068",10.5,"18,406",7.5,"68,624",2.3,"26,512",-0.3,"6,079",5.6,"103,886",-3.3,"15,785",-4.1,"2,115",-0.8,"1,881",-5.9,"68,365",10.5,"109,268",32.8,"108,358",95,-,-,910,-96.6,640,640,"-12,519","12,549.7","1,540.6",202.9,275.3,5.1,0.4,66.5,37.4,476.4,"9,943.6",1.6,"123,108","48,936","35,658","15,095","5,393",17,"6,526","1,715","9,683",80,5,"11,047.2","1,584.9",202.7,277.4,6.6,0.4,67.3,40.2,515.9,"8,350.7",1.1,"131,563","51,903","36,860","15,848","7,356",17,"6,809","1,899","10,800",68,3,,
ערד,2560,"169,221",5.5,"139,490",3,"16,267",10.5,"16,307",9.3,875,-20.9,"76,395",12.8,"48,764",8.9,"26,386",3.8,55," 	22,378 ","3,370",15,524,-8.9," 	11,436 "," 	16,017 ","57,645",1.1,"25,861",-0.7,260,1874,-,-,"5,450",-49.4,"29,731",19.1,-,-,"19,358",76.5,"5,450",-49.4,"165,446",1,"140,056",3.2,"30,895",5.9,"23,471",9.9,-,-,"57,701",3.6,"11,734",5.3,"5,140",7.4,"28,670",18.6,"7,195",-46.1,1197,61.8,531,-65.2,"44,762",11.2,"25,390",-9.7,"13,178",36.2,"5,450",-49.4,"6,762",-11.8,-566,"-6,016","-16,267","2,006.5",879.0,48.1,158.5,1.5,30.9,-,12.4,561.0,2.7,312.5,"48,910","32,416","5,509","6,203","1,682",1089,-,62,819,31,"1,099","2,236.2",889.4,58.5,145.2,1.5,26.1,-,12.4,773.6,1.5,328.1,"52,502","33,804","6,948","5,878","1,734","1,180",-,62,1153,32,"1,711",,
פתח תקווה,7900,"1,598,231",-0.8,"1,303,888",2,"222,306",6.9,"100,630",6.4,119,-59.5,"1,017,668",1.6,"756,719",4,"303,860",4.8,89," 	452,859 ","43,434",-16.8,"4,836",24.6," 	174,423 "," 	95,994 ","286,220",11.1,-,-,430,-,-,-,-,..,"294,343",-11.3,20934,..,"25,834",23,"57,000",185.7,"1,583,584",-2.6,"1,303,852",2,"432,128",8,"148,629",6.7,-,-,"579,715",3.9,"227,433",11.8,"22,054",2.2,"325,746",3.9,"46,144",-32.8,"8,754",3.2,"9,414",8.2,"334,079",4,"279,732",-19.4,"278,894",-12.9,-,..,838,-88.1,36,36,"-177,530","30,426.1","6,260.0",674.0,"1,038.0",19.0,0.1,-,620.0,"1,594.0","6,713.0","13,508.0","858,416","340,916","152,642","140,754","22,185",15,-,"14,438","31,081",233,"156,152","30,903.1","6,476.0",690.0,"1,028.4",19.6,0.1,-,624.4,"1,612.0","6,592.9","13,859.8","907,028","364,568","161,818","143,715","24,041",16,-,"14,986","32,397",237,"165,250",,
צפת,8000,"199,987",3.6,"177,597",4,"26,738",16.6,"24,915",9.8,949,81.6,"79,882",1.4,"54,383",3.1,..,..,..,..,986,11.9,442,-15.7," 	24,262 "," 	24,473 ","97,715",6.3,"44,527",2.5,-,2176,-,,-,-,"22,390",0.1,292,-83.6,"13,729",6,"4,000",-,"202,726",6.4,"178,398",3.9,"40,746",9.1,"34,794",8,-,-,"63,375",6.5,"17,228",6.7,"6,913",6,"31,058",5.6,"12,722",-4.4,"1,826",-13.5,"1,628",-47.2,"67,789",5.5,"24,328",29.5,"18,502",41.8," 	4,000 ",-,"1,826",-68.2,-801,-801,"-27,609","1,402.4",889.9,84.8,43.8,1.9,64.6,-,17.4,173.7,29.0,97.3,"58,616","30,970","11,411","2,712","2,306","2,463",-,539,1350,5,"6,860","1,446.3",900.3,99.2,45.2,1.9,64.9,-,17.4,178.7,29.0,109.6,"62,222","32,302","11,947","2,902","2,371","2,550",-,556,1434,5,"8,155",,
קלנסווה,0638,"63,486",6,"59,667",9.5,"15,799",5.3,"6,647",10.5,"7,143",29.4,"21,849",21.4,"8,211",22.2,"6,276",11.7,4," 	1,935 ",42,-71.5,-,-," 	15,757 "," 	6,632 ","37,818",3.6,"15,364",1.6,-,-,-,-,-,-,"3,819",-28.8,-,-,"3,624",-9.1,-,-,"64,111",6.8,"60,198",7.1,"18,467",1.8,"9,391",24.2,-,-,"19,757",15.3,"10,529",24.3,"2,300",40.6,"16,740",-9.3,"2,792",-6.5,"2,762",101,-,-,"18,147",11.5,"3,913",2.5,"3,732",-2.2,-,-, 	181 ,-,-531,-531,"-28,577",510.8,432.7,21.5,1.3,0.3,-,0.0,-,16.4,6.8,31.7,"15,030","13,059","1,275",52,159,-,11,-,176,3,295,"2,970.6",445.3,26.4,5.8,0.3,-,0.0,-,33.1,"2,432.7",27.0,"16,378","13,858","1,613",249,163,-,11,-,30,73,381,,
קריית אונו,2620,"276,040",17,"217,917",7.3,"59,687",22.5,"11,406",7.5,634,-53.6,"151,161",2.2,"84,999",5.3,"61,437",3.6,82," 	23,562 ","6,208",-18.7,524,-10.8," 	52,299 "," 	11,080 ","65,256",25.5,-,-,11,210,-,-,"1,500",-50.8,"58,123",76.2,331,23.4,"5,231",-20.3,"1,500",-50.8,"254,775",-1.7,"217,663",7.3,"78,052",16.5,"18,037",8.5,-,-,"103,586",6.8,"52,300",15.3,"4,964",9.8,"41,142",20.5,"5,185",5,"1,286",-6.1,"2,508",-61.8,"63,956",8.5,"37,112",-33.9,"33,017",-33.6,"1,500",-50.8,"2,595",-23,254,"-1,246","-55,769","1,514.0","1,222.0",122.2,4.3,2.3,-,-,0.5,97.8,3.6,61.4,"107,700","65,582","33,514",358,"2,518",-,-,18,4664,2,"1,044","1,534.4","1,244.8",120.3,4.3,2.3,-,-,0.4,96.7,2.5,63.2,"111,626","68,874","33,930",370,"2,574",-,-,15,4754,1,"1,108",,
קריית אתא,6800,"395,400",14.1,"313,379",3.8,"72,472",13,"32,076",4.4,"4,354",17.5,"200,203",0.2,"124,450",5.7,"64,865",4.8,85," 	59,585 ","4,653",-32.2,644,4," 	68,189 "," 	31,323 ","113,176",11,"12,525",14.4,458,-,-,-,-,-,"82,021",83.8,-,-,"11,327",25.3,"12,000",7.3,"388,458",18.2,"311,911",4.7,"107,651",17.1,"42,377",3.5,-,-,"121,975",10,"74,479",12.2,"6,492",13,"70,521",16,"19,937",0.7,"1,261",13.6,375,-76.6,"97,842",-5.7,"76,547",150.8,"66,529",..,-,-,"10,018",-34,"1,468","1,468","-15,290","6,074.2","1,832.3",103.5,260.3,2.9,-,-,3.2,724.4,"2,847.7",300.0,"133,119","72,460","15,086","23,481","3,077",-,-,55,12090,184,"6,686","6,065.1","1,860.5",102.1,258.3,2.9,-,-,2.7,708.0,"2,825.1",305.5,"138,366","75,572","15,473","23,914","3,172",-,-,48,12993,189,"7,005",,
קריית ביאליק,9500,"321,458",14.7,"275,521",8.5,"56,482",6,"21,589",8.8,"19,788",-6.3,"234,177",7.3,"115,039",14.9,"51,394",-0.8,76," 	63,645 ","38,107",-3,672,12.8," 	18,865 "," 	21,155 ","41,344",15.8,-,-,52,483,-,-,-,-,"45,937",74.8,-,..,"3,722",-7.9,"26,357",..,"322,586",15.3,"277,025",8.2,"69,419",4.1,"29,378",5.8,"13,724",1.8,"70,057",5.5,"15,031",6.1,"4,827",7.3,"54,869",15,"12,969",3.2,"2,031",5,"5,998",143.9,"131,101",4.9,"45,561",92.3,"35,442",65.9,-,-,"10,119",..,"-1,504","-1,504","-21,804","2,184.1","1,460.6",156.3,262.9,4.3,-,-,-,300.1,-,0.0,"115,838","66,875","20,717","20,167","4,708",-,-,-,"3,371",-,-,"2,210.7","1,479.9",155.9,270.6,4.3,-,-,-,299.9,-,0.0,"124,773","69,852","21,188","21,285","4,884",-,-,-,"7,564",-,-,,
קריית גת,2630,"393,893",-3.7,"358,703",6.1,"97,657",8.3,"34,045",7.5,389,-32.9,"220,801",10.8,"132,688",0.4,"35,204",-5,48," 	97,484 ","20,098",91.4,751,-11.2," 	75,879 "," 	33,294 ","137,902",-0.5,"23,657",-7.4,728,450,-,-,-,-,"35,190",-50.5,-,-,"12,524",-3.5,"5,000",-80.3,"409,510",5.1,"358,180",4.2,"135,143",6.4,"48,181",6.3,-,-,"127,690",-3.2,"60,184",-6.4,"9,081",1.4,"97,019",13.7,"16,266",4.4,"2,772",11.1,"6,999",40.5,"107,434",3.7,"51,330",12.3,"49,619",10.9,-,-,1711,75.2,523,523,"-1,534","2,459.0","1,441.0",211.0,357.0,4.0,-,-,7.0,436.0,-,3.0,"120,433","51,750","23,700","27,572","4,345",-,-,244,12658,-,164,"2,504.1","1,452.5",210.6,366.4,3.4,-,-,7.2,461.7,-,2.2,"127,647","53,749","25,248","30,083","4,177",-,-,259,14014,-,117,,
קריית ים,9600,"212,354",0.9,"198,215",1.3,"47,975",11.8,"28,023",4.6,"1,589",43.2,"88,946",-4.6,"51,070",-0.3,"39,559",-0.4,51," 	11,511 ","3,322",-5.6,741,-5.2," 	44,037 "," 	27,282 ","109,269",6.7,"34,734",-1.5,10,1461,-,-,-,-,"14,139",-4.8,-,-,"6,562",-30.2,-,-,"218,424",5.6,"200,014",2.3,"58,009",5.7,"37,945",3.6,-,-,"75,020",3.2,"33,903",3.2,"6,753",6.9,"25,936",4,"11,391",-3.8,"1,315",0.7,"7,896",29.7,"78,456",-0.3,"18,410",65.1,"17,342",69.5,-,-,1068,15.7,-1799,-1799,"-10,877","1,717.8","1,259.0",38.4,8.1,2.4,-,-,-,354.2,-,55.8,"62,494","51,968","5,653",829,"2,848",-,-,-,180,-,"1,015","1,753.5","1,289.5",41.7,7.8,2.4,-,-,-,355.2,-,56.9,"66,170","54,917","6,362",826,"2,927",-,-,-,194,-,944,,
קריית מוצקין,8200,"242,265",11.3,"207,296",6.5,"51,493",6.5,"19,388",9.8,"1,954",-59.6,"154,848",6.7,"73,867",6.2,"57,448",4.2,85," 	16,419 ","34,875",4.7,530,16.1," 	17,335 "," 	18,858 ","52,448",6.2,"14,896",-4.2,-,1109,-,-,-,-,"34,969",51.5,"15,128",112.4,"7,409",24.2,-,..,"245,444",9.7,"208,606",4.9,"62,605",4,"26,015",7.3,-,-,"58,033",4.3,"14,962",7.5,"4,052",10.8,"31,802",-5.9,"10,718",-9.5,"1,344",-2.6,4170,..,"102,539",6.9,"36,838",47.5,"30,416",32.8,-,-,"6,422",211.5,"-1,310","-1,310","-26,265","1,596.8","1,478.2",86.8,7.7,2.9,-,-,-,19.1,-,2.0,"83,718","68,196","10,678",895,"3,387",-,-,-,414,-,148,"1,623.5","1,504.8",91.4,3.9,2.9,-,-,-,18.5,-,2.0,"87,655","71,575","11,596",432,"3,492",-,-,-,407,-,153,,
קריית מלאכי,1034,"169,276",-1.5,"151,374",1.2,"26,127",3.1,"19,394",7.1,"11,255",0.8,"83,818",0.6,"49,673",22,"12,435",-4.2,49," 	37,238 ","2,460",-3.5,399,3," 	23,413 "," 	18,552 ","67,556",1.9,"21,463",-3.4,411,1010,-,-,-,-,"17,902",-19.5,-,-,"7,866",-25.6,"5,300",30.4,"181,806",2.8,"165,878",6.8,"36,543",5.9,"26,660",6.2,"11,631",16.7,"51,583",3.6,"16,135",2.6,"4,660",9.6,"57,273",14.1,"7,922",-9.9,954,-15,"7,123",79.9,"41,023",-0.8,"15,928",-26.3,"6,863",-49.4," 	5,300 ",-,"3,765",-53.2,"-14,504","-14,504","-44,706","2,161.9",592.1,84.8,179.5,2.2,-,-,-,349.8,950.0,3.5,"48,512","20,142","12,998","9,432","1,813",-,-,-,"3,710",46,372,"2,176.1",593.7,87.7,180.5,2.2,-,-,-,357.5,950.0,4.6,"50,893","20,823","14,125","9,669","1,869",-,-,-,"3,820",47,541,,
קריית שמונה,2800,"169,277",3.9,"145,194",1.2,"31,823",-25.6,"18,636",9.1,90,0.6,"72,479",21.6,"41,302",8.8,"19,508",5.3,58," 	21,794 ","7,976",38.1,335,-0.4," 	23,847 "," 	18,302 ","72,715",-13.3,"28,592",2.9,-,100,500,-1.6,-,-,"24,083",24.1,-,-,"14,172",5.6,"2,000",-,"176,445",0.6,"152,474",0,"42,816",-20.2,"25,251",6.7,-,-,"62,580",-14.2,"21,116",-36.3,"6,232",4.4,"31,569",9.6,"7,247",-6,930,-7.4,"10,652",96.7,"39,496",7.9,"23,971",4.6,"20,123",-1.1," 	2,000 ",-,"1,848",-27.8,"-7,280","-7,280","-33,209","2,695.9",803.5,107.0,162.6,3.0,0.4,-,0.6,273.5,"1,335.0",10.3,"45,094","23,799","10,695","5,174","2,606",17,-,11,"2,139",72,581,"2,697.8",808.1,110.2,161.2,3.0,-,-,0.6,270.1,"1,335.0",9.7,"46,762","24,671","11,376","5,245","2,687",-,-,12,"2,174",74,523,,
